attribute-level,poster,artist,artist,artist,artist,artist,artist,artist,artist,artist,artist,artist,poster,poster,poster,poster,poster,poster
attribute,year,artist name,single or shared line,stage,poster rank,artist stage rank,stage rank,headliner,logo,color,day/date reading,day/date leeds,poster color,split or shared poster,arrow motif,spike motif,# of stages,# of artists
,2000,Stereophonics,single,main,1,1,1,T,T,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Placebo,single,main,2,2,1,F,T,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Slipknot,single,main,3,3,1,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Rage Against the Machine,single,main,4,4,1,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Blink-182,single,main,5,5,1,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,A,shared,main,6,6,1,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Supersuckers,shared,main,6,6,1,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Cay,shared,main,7,7,1,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,My Vitriol,shared,main,7,7,1,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Daphne and Celeste,single,main,8,8,1,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Ian Brown,single,BBC Radio 1 Evening Session Stage,9,1,2,T,T,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Shack,shared,BBC Radio 1 Evening Session Stage,10,2,2,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Elliot Smith,shared,BBC Radio 1 Evening Session Stage,10,2,2,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Utah Saints,single,BBC Radio 1 Evening Session Stage,11,3,2,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Les Rhythmes Digitales,single,BBC Radio 1 Evening Session Stage,12,4,2,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Lupine Howl,single,BBC Radio 1 Evening Session Stage,13,5,2,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Clint Boon Experience,single,BBC Radio 1 Evening Session Stage,14,6,2,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,The Animalhouse,shared,BBC Radio 1 Evening Session Stage,15,7,2,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,The Crockets,shared,BBC Radio 1 Evening Session Stage,15,7,2,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Linoleum,shared,BBC Radio 1 Evening Session Stage,16,8,2,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Clearlake,shared,BBC Radio 1 Evening Session Stage,17,8,2,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Action Spectacular,single,BBC Radio 1 Evening Session Stage,18,9,2,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Red Snapper,single,The Dance Stage,19,1,3,T,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Fila Brazilla,shared,The Dance Stage,20,2,3,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Mint Royale,shared,The Dance Stage,20,2,3,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Hooverphonic,shared,The Dance Stage,20,2,3,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Jacknife Lee,shared,The Dance Stage,21,3,3,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Lowfinger,shared,The Dance Stage,21,3,3,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Manchild,shared,The Dance Stage,21,3,3,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Element,shared,The Dance Stage,21,3,3,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Andrew Weatherall,shared,The Dance Stage,22,4,3,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Keith Tenniswood,shared,The Dance Stage,22,4,3,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Alex Knight,shared,The Dance Stage,23,5,3,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Agent Sumo,shared,The Dance Stage,23,5,3,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
,2000,Psychonauts,shared,The Dance Stage,23,6,3,F,F,black,sunday/27,saturday/26,yellow,shared,F,T,4,146
