attribute-level,poster,artist,artist,artist,artist,artist,artist,artist,artist,artist,artist,artist,poster,poster,poster,poster,poster,poster
attribute,year,artist name,single or shared line,stage,poster rank,artist stage rank,stage rank,headliner,logo,color,day/date reading,day/date leeds,poster color,split or shared poster,arrow motif,spike motif,# of stages,# of artists
,2003,Metallica,single,main,1,1,1,T,T,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,System of a Down,single,main,2,2,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,Sum 41,single,main,3,3,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,Primal Scream,single,main,4,4,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,Good Charlotte,single,main,5,5,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,Lostprophets,single,main,6,6,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,The Used,single,main,7,7,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,Sugarcult,single,main,8,8,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,The Music,single,BBC Radio 1 Stage,9,1,2,T,T,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,Yeah Yeah Yeahs,single,BBC Radio 1 Stage,10,2,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,Grandaddy,single,BBC Radio 1 Stage,11,3,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,Hot Hot Heat,single,BBC Radio 1 Stage,12,4,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,Hell is for Heroes,single,BBC Radio 1 Stage,13,5,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,The Eighties Matchbox B-Line Disaster ,shared,BBC Radio 1 Stage,14,6,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,Radio 4,shared,BBC Radio 1 Stage,14,6,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,The Raveonettes,shared,BBC Radio 1 Stage,15,7,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,Serafin,shared,BBC Radio 1 Stage,15,7,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,Kinesis,shared,BBC Radio 1 Stage,16,8,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,The Applicators,shared,BBC Radio 1 Stage,16,8,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,Lamb,single,Dance Arena,17,1,3,T,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,Squarepusher,single,Dance Arena,18,2,3,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,British Sea Power,single,The Carling Stage,19,1,4,T,F,black,friday/25,saturday/26,yellow,shared,F,T,5,130
,2003,Linkin Park,single,main,1,1,1,T,T,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Blink-182,single,main,2,2,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Placebo,single,main,3,3,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Jay-Z,single,main,4,4,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Staind,single,main,5,5,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,The Datsuns,single,main,6,6,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,LEss Than Jake,single,main,7,7,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Finch,single,main,8,8,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Bowling For Soup,single,main,9,9,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Inme,single,main,10,10,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,The Polyphonic Spree,single,BBC Radio 1 Stage,11,1,2,T,T,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Elbow,shared,BBC Radio 1 Stage,12,2,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Interpol,shared,BBC Radio 1 Stage,12,2,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Electric Six,single,BBC Radio 1 Stage,13,3,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Ladytron,single,BBC Radio 1 Stage,14,4,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Mull Historical Society,single,BBC Radio 1 Stage,15,5,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Alien Ant Farm,shared,BBC Radio 1 Stage,16,6,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,OK Go,shared,BBC Radio 1 Stage,16,6,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Saves The Day,single,BBC Radio 1 Stage,17,7,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,The All-American Rejects,single,BBC Radio 1 Stage,18,8,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Violent Delight,single,BBC Radio 1 Stage,19,9,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Death In Vegas,single,Dance Arena,20,1,3,T,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Blackalicious,single,Dance Arena,21,2,3,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Pennywise,shared,The Concrete Jungle Stage,22,1,5,T,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Lagwagon,shared,The Concrete Jungle Stage,22,1,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,The Ataris,shared,The Concrete Jungle Stage,23,2,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,The Alkaline Trio,shared,The Concrete Jungle Stage,23,2,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,The Mad Caddies,shared,The Concrete Jungle Stage,23,2,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Turbonegro,shared,The Concrete Jungle Stage,23,2,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Boysetsfire,shared,The Concrete Jungle Stage,24,3,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,The Movielife,shared,The Concrete Jungle Stage,24,3,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Poison The Well,shared,The Concrete Jungle Stage,24,3,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Thrice,shared,The Concrete Jungle Stage,24,3,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,King Prawn,shared,The Concrete Jungle Stage,24,3,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Funeral For A Friend,shared,The Concrete Jungle Stage,24,3,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,The Lanegan Band,single,The Carling Stage,25,1,4,T,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Sparta,single,The Carling Stage,26,2,4,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,The Black Keys,single,The Carling Stage,16,2,4,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,130
,2003,Blur,single,main,1,1,1,T,T,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,The White Stripes,single,main,2,2,1,F,T,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,Beck,single,main,3,3,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,Doves,single,main,4,4,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,The Streets,single,main,5,5,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,The Libertines,single,main,6,6,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,Junior Senior,single,main,7,7,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,The Darkness,single,main,8,8,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,Cave In,single,main,9,9,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,The Sleepy Jackson,single,main,10,10,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,AFI,single,BBC Radio 1 Stage,11,1,2,T,T,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,Hundred Reasons,single,BBC Radio 1 Stage,12,2,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,The Cooper Temple Clause,single,BBC Radio 1 Stage,13,3,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,The Mars Volta,single,BBC Radio 1 Stage,14,4,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,The Thrills,shared,BBC Radio 1 Stage,15,5,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,The Kills,shared,BBC Radio 1 Stage,15,5,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,The Rapture,shared,BBC Radio 1 Stage,16,6,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,Jet,shared,BBC Radio 1 Stage,16,6,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,My Morning Jacket,single,BBC Radio 1 Stage,17,7,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,Stellastarr,single,BBC Radio 1 Stage,18,8,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,The Futureheads,single,BBC Radio 1 Stage,19,9,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,Audio Bullys,single,Dance Arena,20,1,3,T,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,Spookes,single,Dance Arena,21,2,3,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,Billy Bragg,single,The Carling Stage,22,1,4,T,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,Brendon Benson,shared,The Carling Stage,23,2,4,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,The Bandits,shared,The Carling Stage,24,3,4,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,130
,2003,The Agenda,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,Billy Talent,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,Buff Medways,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,Calla,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,Cardia,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,Colour of Fire,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,Franz Ferdinand,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,The Go,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,Har Mar Superstar,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,The Hiss,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,Ima Robot,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,Infrasound,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,Instruction,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,Jackson,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,Keane,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,Longview,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,MClusky,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,The Prosaics,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,The Revs,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,Rocket Science,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,The Sights,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,Soledad Brothers,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,The Sons,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,The Stills,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
,2003,The Sun,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,130
