attribute-level,poster,artist,artist,artist,artist,artist,artist,artist,artist,artist,artist,artist,poster,poster,poster,poster,poster,poster
attribute,year,artist name,single or shared line,stage,poster rank,artist stage rank,stage rank,headliner,logo,color,day/date reading,day/date leeds,poster color,split or shared poster,arrow motif,spike motif,# of stages,# of artists
,2005,Pixies,single,main,1,1,1,T,T,black,friday/25,saturday/26,,,,,,
,2005,The Killers,single,main,2,2,1,F,T,black,friday/25,saturday/26,,,,,,
,2005,Queens of the Stone Age,single,main,3,3,1,F,F,black,friday/25,saturday/26,,,,,,
,2005,The Coral,single,main,4,4,1,F,F,black,friday/25,saturday/26,,,,,,
,2005,Elbow,single,main,5,5,1,F,F,black,friday/25,saturday/26,,,,,,
,2005,Graham Coxon,single,main,6,6,1,F,F,black,friday/25,saturday/26,,,,,,
,2005,Dropkick Murphys,single,main,7,7,1,F,F,black,friday/25,saturday/26,,,,,,
,2005,The Wedding Present,single,main,8,8,1,F,F,black,friday/25,saturday/26,,,,,,
,2005,Goldie Lookin' Chain,single,main,9,9,1,F,F,black,friday/25,saturday/26,,,,,,
,2005,Do Me Bad Things,single,main,10,10,1,F,F,black,friday/25,saturday/26,,,,,,
,2005,Kasabian,single,NME/BBC Radio 1 Stage,11,1,2,T,T,black,friday/25,saturday/26,,,,,,
,2005,Black Rebel Motorcycle Club,single,NME/BBC Radio 1 Stage,12,2,2,F,T,black,friday/25,saturday/26,,,,,,
,2005,The Cooper Temple Clause,single,NME/BBC Radio 1 Stage,13,3,2,F,F,black,friday/25,saturday/26,,,,,,
,2005,Bullet for my Valentine,single,NME/BBC Radio 1 Stage,14,4,2,F,F,black,friday/25,saturday/26,,,,,,
,2005,Fightstar,shared,NME/BBC Radio 1 Stage,15,5,2,F,F,black,friday/25,saturday/26,,,,,,
,2005,The Subways,shared,NME/BBC Radio 1 Stage,15,5,2,F,F,black,friday/25,saturday/26,,,,,,
,2005,Death From Above 1979,single,NME/BBC Radio 1 Stage,16,6,2,F,F,black,friday/25,saturday/26,,,,,,
,2005,The Dead 60s,shared,NME/BBC Radio 1 Stage,17,7,2,F,F,black,friday/25,saturday/26,,,,,,
,2005,Blood Brothers,shared,NME/BBC Radio 1 Stage,17,7,2,F,F,black,friday/25,saturday/26,,,,,,
,2005,YourCodeNameIs:Milo,shared,NME/BBC Radio 1 Stage,18,8,2,F,F,black,friday/25,saturday/26,,,,,,
,2005,The Black Velvets,shared,NME/BBC Radio 1 Stage,18,9,2,F,F,black,friday/25,saturday/26,,,,,,
,2005,Lemon Jelly,shared,Dance Arena,19,1,3,T,T,black,friday/25,saturday/26,,,,,,
,2005,Audio Bullys,shared,Dance Arena,19,1,3,T,T,black,friday/25,saturday/26,,,,,,
,2005,Fort Minor,shared,Dance Arena,20,2,3,F,F,black,friday/25,saturday/26,,,,,,
,2005,Kano,shared,Dance Arena,20,2,3,F,F,black,friday/25,saturday/26,,,,,,
,2005,DJ Format ft. Abdominal & D-Sisive,shared,Dance Arena,20,2,3,F,F,black,friday/25,saturday/26,,,,,,
,2005,Dreadzone,shared,Dance Arena,20,2,3,F,F,black,friday/25,saturday/26,,,,,,
,2005,Ralph Myerz & The Jack Herren Bamd,shared,Dance Arena,21,3,3,F,F,black,friday/25,saturday/26,,,,,,
,2005,Performance,shared,Dance Arena,21,3,3,F,F,black,friday/25,saturday/26,,,,,,
,2005,The Infadels,shared,Dance Arena,21,3,3,F,F,black,friday/25,saturday/26,,,,,,
,2005,Akala,shared,Dance Arena,21,3,3,F,F,black,friday/25,saturday/26,,,,,,
,2005,Bedouin Soundclash,shared,Dance Arena,22,4,3,F,F,black,friday/25,saturday/26,,,,,,
,2005,Devon Miles,shared,Dance Arena,22,4,3,F,F,black,friday/25,saturday/26,,,,,,
,2005,Modular DJs,shared,Dance Arena,22,4,3,F,F,black,friday/25,saturday/26,,,,,,
,2005,Ladytron,single,The Carling Stage,23,1,4,T,F,black,friday/25,saturday/26,,,,,,
,2005,Charlotte Hatherley,single,The Carling Stage,24,2,4,F,F,black,friday/25,saturday/26,,,,,,
,2005,Saul Williams,shared,The Carling Stage,25,3,4,F,F,black,friday/25,saturday/26,,,,,,
,2005,The National,shared,The Carling Stage,25,3,4,F,F,black,friday/25,saturday/26,,,,,,
,2005,Foo Fighters,single,main,1,1,1,T,T,black,saturday/26,sunday/27,,,,,,
,2005,Kings of Leon,single,main,2,2,1,F,T,black,saturday/26,sunday/27,,,,,,
,2005,Razorlight,single,main,3,3,1,F,F,black,saturday/26,sunday/27,,,,,,
,2005,The Charlatans,single,main,4,4,1,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Dinosaur Jr.,single,main,5,5,1,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Roots Manuva,single,main,6,6,1,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Biffy Clyro,single,main,7,7,1,F,F,black,saturday/26,sunday/27,,,,,,
,2005,The All-American Rejects,single,main,8,8,1,F,F,black,saturday/26,sunday/27,,,,,,
,2005,From Autumn To Ashes,single,main,9,9,1,F,F,black,saturday/26,sunday/27,,,,,,
,2005,The Tears,single,NME/BBC Radio 1 Stage,10,1,2,T,T,black,saturday/26,sunday/27,,,,,,
,2005,Babyshambles,single,NME/BBC Radio 1 Stage,11,2,2,F,T,black,saturday/26,sunday/27,,,,,,
,2005,The Arcade Fire,single,NME/BBC Radio 1 Stage,12,3,2,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Hot Hot Heat,shared,NME/BBC Radio 1 Stage,13,4,2,F,F,black,saturday/26,sunday/27,,,,,,
,2005,The Kills,shared,NME/BBC Radio 1 Stage,13,4,2,F,F,black,saturday/26,sunday/27,,,,,,
,2005,The Others,shared,NME/BBC Radio 1 Stage,14,5,2,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Juliette & The Licks,shared,NME/BBC Radio 1 Stage,14,5,2,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Nine Black Alps,shared,NME/BBC Radio 1 Stage,15,6,2,F,F,black,saturday/26,sunday/27,,,,,,
,2005,The Cribs,shared,NME/BBC Radio 1 Stage,15,6,2,F,F,black,saturday/26,sunday/27,,,,,,
,2005,The Longcut,shared,NME/BBC Radio 1 Stage,16,7,2,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Editors,shared,NME/BBC Radio 1 Stage,16,7,2,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Louie,shared,NME/BBC Radio 1 Stage,16,7,2,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Bad Religion,single,Radio 1 Lock Up Stage,17,1,3,T,F,black,saturday/26,sunday/27,,,,,,
,2005,Hatebreed,shared,Radio 1 Lock Up Stage,18,2,3,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Anti-Flag,shared,Radio 1 Lock Up Stage,18,2,3,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Rise Against,shared,Radio 1 Lock Up Stage,18,2,3,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Eighteen Visions,shared,Radio 1 Lock Up Stage,18,2,3,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Dwarves,shared,Radio 1 Lock Up Stage,18,2,3,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Capdown,shared,Radio 1 Lock Up Stage,18,2,3,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Million dead,shared,Radio 1 Lock Up Stage,19,3,3,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Emanuel,shared,Radio 1 Lock Up Stage,19,3,3,F,F,black,saturday/26,sunday/27,,,,,,
,2005,The Explosion,shared,Radio 1 Lock Up Stage,19,3,3,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Senses Fail,shared,Radio 1 Lock Up Stage,19,3,3,F,F,black,saturday/26,sunday/27,,,,,,
,2005,No Comply ,shared,Radio 1 Lock Up Stage,19,3,3,F,F,black,saturday/26,sunday/27,,,,,,
,2005,The Go! Team,single,The Carling Stage,20,1,4,T,F,black,saturday/26,sunday/27,,,,,,
,2005,The Raveonettes,single,The Carling Stage,21,2,4,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Sleater Kinney,shared,The Carling Stage,22,3,4,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Caesars,shared,The Carling Stage,22,3,4,F,F,black,saturday/26,sunday/27,,,,,,
,2005,Iron Maiden,single,main,1,1,1,T,T,black,sunday/27,friday/25,,,,,,
,2005,Marilyn Manson,single,main,2,2,1,F,T,black,sunday/27,friday/25,,,,,,
,2005,Incubus,single,main,3,3,1,F,T,black,sunday/27,friday/25,,,,,,
,2005,Iggy & The Stooges,single,main,4,4,1,F,F,black,sunday/27,friday/25,,,,,,
,2005,NoFX,single,main,5,5,1,F,F,black,sunday/27,friday/25,,,,,,
,2005,Funeral For A Friend,single,main,6,6,1,F,F,black,sunday/27,friday/25,,,,,,
,2005,Alkaline Trio,single,main,7,7,1,F,F,black,sunday/27,friday/25,,,,,,
,2005,Turnonegro,single,main,8,8,1,F,F,black,sunday/27,friday/25,,,,,,
,2005,My Chemical Romance,single,main,9,9,1,F,F,black,sunday/27,friday/25,,,,,,
,2005,Bloc Party,single,NME/BBC Radio 1 Stage,10,1,2,T,T,black,sunday/27,friday/25,,,,,,
,2005,The Futureheads,single,NME/BBC Radio 1 Stage,11,2,2,F,T,black,sunday/27,friday/25,,,,,,
,2005,LCD Soundsystem,single,NME/BBC Radio 1 Stage,12,3,2,F,F,black,sunday/27,friday/25,,,,,,
,2005,British Sea Power,single,NME/BBC Radio 1 Stage,13,4,2,F,F,black,sunday/27,friday/25,,,,,,
,2005,The Duke Spirit,shared,NME/BBC Radio 1 Stage,14,5,2,F,F,black,sunday/27,friday/25,,,,,,
