attribute-level,poster,artist,artist,artist,artist,artist,artist,artist,artist,artist,artist,artist,poster,poster,poster,poster,poster,poster
attribute,year,artist name,single or shared line,stage,poster rank,artist stage rank,stage rank,headliner,logo,color,day/date reading,day/date leeds,poster color,split or shared poster,arrow motif,spike motif,# of stages,# of artists
,2006,Franz Ferdinand,single,main,1,1,1,T,T,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Kaiser Chiefs,single,main,2,2,1,F,T,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Yeah Yeah Yeahs,single,main,3,3,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Belle & Sebastian,single,main,4,4,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Fall Out Boy,single,main,5,5,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,The Subways,single,main,6,6,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Panic! At The Disco,single,main,7,7,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Dashboard Confessional,single,main,8,8,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Fightstar,single,main,9,9,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Towers of London,single,main,10,10,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Primal Scream,single,NME/BBC Radio 1 Stage,11,1,2,T,T,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Dizzee Rascal,shared,NME/BBC Radio 1 Stage,12,2,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,The Vines,shared,NME/BBC Radio 1 Stage,13,3,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Secret Machines,shared,NME/BBC Radio 1 Stage,13,3,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Mystery Jets,shared,NME/BBC Radio 1 Stage,14,4,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Peaches,shared,NME/BBC Radio 1 Stage,14,4,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Gogol Bordello,shared,NME/BBC Radio 1 Stage,15,5,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Guillemots,shared,NME/BBC Radio 1 Stage,15,5,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,The Long Blondes,shared,NME/BBC Radio 1 Stage,16,6,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Fields,shared,NME/BBC Radio 1 Stage,16,6,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Duels,shared,NME/BBC Radio 1 Stage,16,7,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Sick of it All,shared,Radio 1 Lock Up Stage,17,1,3,T,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Thursday,shared,Radio 1 Lock Up Stage,17,1,3,T,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Bodycount ft. Ice T,shared,Radio 1 Lock Up Stage,17,1,3,T,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Hundred Reasons,shared,Radio 1 Lock Up Stage,18,2,3,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Bouncing Souls,shared,Radio 1 Lock Up Stage,18,2,3,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Rise Against,shared,Radio 1 Lock Up Stage,18,2,3,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Boysetsfire,shared,Radio 1 Lock Up Stage,18,2,3,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
,2006,Bleeding Through,shared,Radio 1 Lock Up Stage,19,3,3,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,168
