attribute-level,poster,artist,artist,artist,artist,artist,artist,artist,artist,artist,artist,artist,poster,poster,poster,poster,poster,poster
attribute,year,artist name,stage,single or shared line,poster rank,artist stage rank,stage rank,headliner,logo,color,day/date reading,day/date leeds,poster color,split or shared poster,arrow motif,spike motif,# of stages,# of artists
,2013,Green Day,main,single,1,1,1,T,T,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,System Of A Down,main,single,2,2,1,F,T,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,Deftones,main,single,3,3,1,F,F,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,Frank Turner,main,single,4,4,1,F,F,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,Bring Me The Horizon,main,single,5,5,1,F,F,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,New Found Glory,main,single,6,6,1,F,F,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,Skindred,main,single,7,7,1,F,F,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,While She Sleeps,main,single,8,8,1,F,F,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,Skrillex,NME/BBC Radio 1 Stage,single,9,1,2,T,T,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,A$AP Rocky,NME/BBC Radio 1 Stage,single,10,2,2,F,T,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,Major Lazer,NME/BBC Radio 1 Stage,shared,11,3,2,F,F,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,Bastille,NME/BBC Radio 1 Stage,shared,11,3,2,F,F,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,Frightened Rabbit,NME/BBC Radio 1 Stage,shared,12,4,2,F,F,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,Peace,NME/BBC Radio 1 Stage,shared,12,4,2,F,F,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,Fidlar,NME/BBC Radio 1 Stage,shared,13,5,2,F,F,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,Deap Vally,NME/BBC Radio 1 Stage,shared,13,5,2,F,F,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,Kodaline,NME/BBC Radio 1 Stage,shared,13,5,2,F,F,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,Night Engine,NME/BBC Radio 1 Stage,shared,14,6,2,F,F,black,friday/23,saturday/24,yellow,shared,T,F,,234
,2013,Dry The River,NME/BBC Radio 1 Stage,shared,14,6,2,F,F,black,friday/23,saturday/24,yellow,shared,T,F,7,234
,2013,Sub Focus,BBC Radio 1 Dance Stage,single,15,1,3,T,T,black,friday/23,saturday/24,yellow,shared,T,F,7,234
,2013,Fenech-Soler,BBC Radio 1 Dance Stage,shared,16,2,3,F,F,black,friday/23,saturday/24,yellow,shared,T,F,7,234
,2013,Iggy Azalea,BBC Radio 1 Dance Stage,shared,16,2,3,F,F,black,friday/23,saturday/24,yellow,shared,T,F,7,234
,2013,Friction,BBC Radio 1 Dance Stage,shared,17,3,3,F,F,black,friday/23,saturday/24,yellow,shared,T,F,7,234
,2013,Alvin Risk,BBC Radio 1 Dance Stage,shared,17,3,3,F,F,black,friday/23,saturday/24,yellow,shared,T,F,7,234
,2013,Clean Bandit,BBC Radio 1 Dance Stage,shared,18,4,3,F,F,black,friday/23,saturday/24,yellow,shared,T,F,7,234
,2013,Is Tropical,BBC Radio 1 Dance Stage,shared,18,4,3,F,F,black,friday/23,saturday/24,yellow,shared,T,F,7,234
,2013,Bondax,BBC Radio 1 Dance Stage,shared,19,5,3,F,F,black,friday/23,saturday/24,yellow,shared,T,F,7,234
,2013,Robert Delong,BBC Radio 1 Dance Stage,shared,19,5,3,F,F,black,friday/23,saturday/24,yellow,shared,T,F,7,234
,2013,Parachute Youth,BBC Radio 1 Dance Stage,single,20,6,3,F,F,black,friday/23,saturday/24,yellow,shared,T,F,7,234
,2013,Alkaline Trio,Lock Up,single,21,1,4,T,T,black,friday/23,saturday/24,yellow,shared,T,F,7,234
,2013,And So I Watch You From Afar,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Anti Vigilante,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Arcane Roots,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Beware of Darkness,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Bloody Knees,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Cerebral Ballzy,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Chuck Ragan,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Crossfaith,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Crowns,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Decade,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Feed The Rhino,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Filter,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Funeral For A Friend,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Gallows,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Gnarwolves,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Great Cynics,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Hacktivist,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Hawk Eyes,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Heaven's Basement,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,King Prawn,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
,2013,Off With Their Heads,Lock Up,shared,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,T,F,7,234
